자치구,사용일자,승차총승객수,하차총승객수
동대문구,20211029,96984.0,97904.0
동대문구,20211030,77021.0,77927.0
동대문구,20211031,58279.0,58345.0
동대문구,20211101,92318.0,92318.0
동대문구,20211102,93099.0,93099.0
동대문구,20211103,94226.0,94226.0
동대문구,20211104,93448.0,93448.0
동대문구,20211105,98531.0,98531.0
동대문구,20211106,80869.0,80869.0
동대문구,20211107,60737.0,60737.0
동대문구,20211108,82254.0,82254.0
동대문구,20211109,87663.0,87663.0
동대문구,20211110,92146.0,92146.0
동대문구,20211111,94662.0,94662.0
동대문구,20211112,97168.0,97168.0
동대문구,20211113,81574.0,81574.0
동대문구,20211114,57593.0,57593.0
동대문구,20211115,91265.0,91265.0
동대문구,20211116,91910.0,91910.0
동대문구,20211117,93565.0,93565.0
동대문구,20211118,91400.0,91400.0
동대문구,20211119,97301.0,97301.0
동대문구,20211120,77308.0,77308.0
동대문구,20211121,56695.0,56695.0
동대문구,20211122,89674.0,89674.0
동대문구,20211123,88371.0,88371.0
동대문구,20211124,90057.0,90057.0
동대문구,20211125,93879.0,93879.0
동대문구,20211126,96230.0,96230.0
동대문구,20211127,76164.0,76164.0
동대문구,20211128,57377.0,57377.0
동대문구,20211129,90575.0,90575.0
동대문구,20211130,80730.0,80730.0
동대문구,20211201,87217.0,87687.0
동대문구,20211202,88869.0,88883.0
동대문구,20211203,93519.0,93289.0
동대문구,20211204,71696.0,72568.0
동대문구,20211205,53786.0,53115.0
동대문구,20211206,86817.0,87635.0
동대문구,20211207,88456.0,88850.0
동대문구,20211208,88194.0,88699.0
동대문구,20211209,88137.0,88426.0
동대문구,20211210,89530.0,89047.0
동대문구,20211211,69520.0,70090.0
동대문구,20211212,51548.0,50617.0
동대문구,20211213,81738.0,81814.0
동대문구,20211214,84970.0,85566.0
동대문구,20211215,85934.0,86505.0
동대문구,20211216,87934.0,88418.0
동대문구,20211217,87924.0,87432.0
동대문구,20211218,64189.0,65094.0
동대문구,20211219,50212.0,49341.0
동대문구,20211220,88016.0,88074.0
동대문구,20211221,89262.0,89983.0
동대문구,20211222,90363.0,90976.0
동대문구,20211223,91839.0,92136.0
동대문구,20211224,94498.0,95192.0
동대문구,20211225,53788.0,54177.0
동대문구,20211226,42464.0,41824.0
동대문구,20211227,80882.0,80708.0
동대문구,20211228,86623.0,87303.0
동대문구,20211229,90105.0,91072.0
동대문구,20211230,88939.0,90310.0
동대문구,20211231,85976.0,86691.0
성동구,20180101,68043.0,71941.0
성동구,20180102,177651.0,179919.0
성동구,20180103,184234.0,185607.0
성동구,20180104,184863.0,185244.0
성동구,20180105,191610.0,192524.0
성동구,20180106,125577.0,125460.0
성동구,20180107,86589.0,87844.0
성동구,20180108,181788.0,182959.0
성동구,20180109,184891.0,186724.0
성동구,20180110,185951.0,187341.0
성동구,20180111,179320.0,180461.0
성동구,20180112,179613.0,180413.0
성동구,20180113,126466.0,126372.0
성동구,20180114,93717.0,93783.0
성동구,20180115,183272.0,183750.0
성동구,20180116,184051.0,185272.0
성동구,20180117,189778.0,189965.0
성동구,20180118,186830.0,187898.0
성동구,20180119,192522.0,192849.0
성동구,20180120,131015.0,131058.0
성동구,20180121,89257.0,89898.0
성동구,20180122,181756.0,183323.0
성동구,20180123,179123.0,180308.0
성동구,20180124,172271.0,173418.0
성동구,20180125,174698.0,175887.0
성동구,20180126,175403.0,176628.0
성동구,20180127,121404.0,121487.0
성동구,20180128,85063.0,85993.0
성동구,20180129,175035.0,176753.0
성동구,20180130,191106.0,191096.0
성동구,20180131,187801.0,190359.0
성동구,20180201,186305.0,187162.0
성동구,20180202,191472.0,192784.0
성동구,20180203,128626.0,127985.0
성동구,20180204,84176.0,85540.0
성동구,20180205,180472.0,181561.0
성동구,20180206,181356.0,182728.0
성동구,20180207,186734.0,187903.0
성동구,20180208,188926.0,190176.0
성동구,20180209,192384.0,193033.0
성동구,20180210,129769.0,129728.0
성동구,20180211,89133.0,88997.0
성동구,20180212,183996.0,185063.0
성동구,20180213,187993.0,187369.0
성동구,20180214,181512.0,176805.0
성동구,20180215,64574.0,58714.0
성동구,20180216,51338.0,52697.0
성동구,20180217,68251.0,72370.0
성동구,20180218,78311.0,83780.0
성동구,20180219,175016.0,177912.0
성동구,20180220,188070.0,189431.0
성동구,20180221,192188.0,193085.0
성동구,20180222,195289.0,198099.0
성동구,20180223,198028.0,199730.0
성동구,20180224,142876.0,141526.0
성동구,20180225,96270.0,96187.0
성동구,20180226,189605.0,191261.0
성동구,20180227,189151.0,191178.0
성동구,20180228,194249.0,195546.0
성동구,20180301,109315.0,109984.0
성동구,20180302,192790.0,193822.0
성동구,20180303,136623.0,135989.0
성동구,20180304,91262.0,92706.0
성동구,20180305,203631.0,204201.0
성동구,20180306,207299.0,207837.0
성동구,20180307,207316.0,207924.0
성동구,20180308,204820.0,205191.0
성동구,20180309,210379.0,211165.0
성동구,20180310,145186.0,144619.0
성동구,20180311,98514.0,99215.0
성동구,20180312,202742.0,203836.0
성동구,20180313,208115.0,208504.0
성동구,20180314,211688.0,212932.0
성동구,20180315,202878.0,203653.0
성동구,20180316,212996.0,213992.0
성동구,20180317,149516.0,147746.0
성동구,20180318,103135.0,103357.0
성동구,20180319,201406.0,202560.0
성동구,20180320,207936.0,209140.0
성동구,20180321,204838.0,205772.0
성동구,20180322,209414.0,210211.0
성동구,20180323,213475.0,213108.0
성동구,20180324,147672.0,147258.0
성동구,20180325,97867.0,99201.0
성동구,20180326,202973.0,204186.0
성동구,20180327,208767.0,209618.0
성동구,20180328,211986.0,212803.0
성동구,20180329,208287.0,208869.0
성동구,20180330,215112.0,214851.0
성동구,20180331,144774.0,142552.0
성동구,20180401,96601.0,97768.0
성동구,20180402,203040.0,204524.0
성동구,20180403,207806.0,208468.0
성동구,20180404,208747.0,209933.0
성동구,20180405,204076.0,205462.0
성동구,20180406,212285.0,212802.0
성동구,20180407,147945.0,146993.0
성동구,20180408,97416.0,98156.0
성동구,20180409,202675.0,203831.0
성동구,20180410,209327.0,210610.0
성동구,20180411,209555.0,211172.0
성동구,20180412,208397.0,209374.0
성동구,20180413,209939.0,210086.0
성동구,20180414,134458.0,132581.0
성동구,20180415,104694.0,105013.0
성동구,20180416,202551.0,204009.0
성동구,20180417,207120.0,207741.0
성동구,20180418,206128.0,207115.0
성동구,20180419,205099.0,205698.0
성동구,20180420,205742.0,206511.0
성동구,20180421,143365.0,142170.0
성동구,20180422,89744.0,91326.0
성동구,20180423,191214.0,192222.0
성동구,20180424,203942.0,203476.0
성동구,20180425,210148.0,211168.0
성동구,20180426,208782.0,209543.0
성동구,20180427,214058.0,213859.0
성동구,20180428,151977.0,150251.0
성동구,20180429,101545.0,102714.0
성동구,20180430,202643.0,203819.0
성동구,20180501,152246.0,152278.0
성동구,20180502,205212.0,206284.0
성동구,20180503,208149.0,209041.0
성동구,20180504,219280.0,217982.0
성동구,20180505,125389.0,121308.0
성동구,20180506,88875.0,89544.0
성동구,20180507,114762.0,119355.0
성동구,20180508,207474.0,209305.0
성동구,20180509,210378.0,211826.0
성동구,20180510,211888.0,212681.0
성동구,20180511,214868.0,215597.0
성동구,20180512,139853.0,139826.0
성동구,20180513,103620.0,104770.0
성동구,20180514,205855.0,207249.0
성동구,20180515,209838.0,211864.0
성동구,20180516,201424.0,202301.0
성동구,20180517,203948.0,204733.0
성동구,20180518,214163.0,213783.0
성동구,20180519,156003.0,154118.0
성동구,20180520,107205.0,107629.0
성동구,20180521,197631.0,197162.0
성동구,20180522,113575.0,115362.0
성동구,20180523,212144.0,215548.0
성동구,20180524,215936.0,220068.0
성동구,20180525,219873.0,224131.0
성동구,20180526,156820.0,153853.0
성동구,20180527,102485.0,104070.0
성동구,20180528,204211.0,204760.0
성동구,20180529,205469.0,206279.0
성동구,20180530,208566.0,209865.0
성동구,20180531,207244.0,207762.0
성동구,20180601,211593.0,211084.0
성동구,20180602,145070.0,144298.0
성동구,20180603,99084.0,100148.0
성동구,20180604,200332.0,201027.0
성동구,20180605,208829.0,208672.0
성동구,20180606,113396.0,114645.0
성동구,20180607,204872.0,206282.0
성동구,20180608,209369.0,209284.0
성동구,20180609,140031.0,139855.0
성동구,20180610,93920.0,94791.0
성동구,20180611,197820.0,198527.0
성동구,20180612,206790.0,206855.0
성동구,20180613,117261.0,118101.0
성동구,20180614,199674.0,200400.0
성동구,20180615,207858.0,208384.0
성동구,20180616,140339.0,138838.0
성동구,20180617,97571.0,98487.0
성동구,20180618,198864.0,200379.0
성동구,20180619,202195.0,201706.0
성동구,20180620,204213.0,204896.0
성동구,20180621,203354.0,203839.0
성동구,20180622,207616.0,207641.0
성동구,20180623,144330.0,143475.0
성동구,20180624,98448.0,99178.0
성동구,20180625,194490.0,195238.0
성동구,20180626,184519.0,185317.0
성동구,20180627,198047.0,199202.0
성동구,20180628,194452.0,194708.0
성동구,20180629,200792.0,201266.0
성동구,20180630,129387.0,128884.0
성동구,20180701,82103.0,83120.0
성동구,20180702,186036.0,187368.0
성동구,20180703,195171.0,195588.0
성동구,20180704,198250.0,198766.0
성동구,20180705,196554.0,197654.0
성동구,20180706,204318.0,204491.0
성동구,20180707,140428.0,139527.0
성동구,20180708,96469.0,97672.0
성동구,20180709,189841.0,190987.0
성동구,20180710,196859.0,197388.0
성동구,20180711,198194.0,198551.0
성동구,20180712,198322.0,198979.0
성동구,20180713,202241.0,202318.0
성동구,20180714,132642.0,132469.0
성동구,20180715,94739.0,95607.0
성동구,20180716,188491.0,189742.0
성동구,20180717,191710.0,192465.0
성동구,20180718,193587.0,194415.0
성동구,20180719,193618.0,193968.0
성동구,20180720,198023.0,198088.0
성동구,20180721,127193.0,126708.0
성동구,20180722,87865.0,89796.0
성동구,20180723,183149.0,183873.0
성동구,20180724,185968.0,186357.0
성동구,20180725,188531.0,189555.0
성동구,20180726,187659.0,188620.0
성동구,20180727,190212.0,190318.0
성동구,20180728,120923.0,120326.0
성동구,20180729,86421.0,87345.0
성동구,20180730,174838.0,175853.0
성동구,20180731,176026.0,177256.0
성동구,20180801,169644.0,171074.0
성동구,20180802,165592.0,166541.0
성동구,20180803,166813.0,166886.0
성동구,20180804,110161.0,110366.0
성동구,20180805,83146.0,85297.0
성동구,20180806,168872.0,170403.0
성동구,20180807,175127.0,176942.0
성동구,20180808,178524.0,179975.0
성동구,20180809,177718.0,179675.0
성동구,20180810,185575.0,186416.0
성동구,20180811,123234.0,122694.0
성동구,20180812,87226.0,89043.0
성동구,20180813,174789.0,176226.0
성동구,20180814,183021.0,183938.0
성동구,20180815,101626.0,102870.0
성동구,20180816,182392.0,183804.0
성동구,20180817,191541.0,192405.0
성동구,20180818,126738.0,126323.0
성동구,20180819,92625.0,93113.0
성동구,20180820,182356.0,183068.0
성동구,20180821,186294.0,187355.0
성동구,20180822,190056.0,191260.0
성동구,20180823,175970.0,176850.0
성동구,20180824,172206.0,173126.0
성동구,20180825,139582.0,139302.0
성동구,20180826,89653.0,90425.0
성동구,20180827,182420.0,183228.0
성동구,20180828,185101.0,187411.0
성동구,20180829,187431.0,189064.0
성동구,20180830,192262.0,193481.0
성동구,20180831,198174.0,199769.0
성동구,20180901,139383.0,139234.0
성동구,20180902,95621.0,97434.0
성동구,20180903,196361.0,197656.0
성동구,20180904,207178.0,207822.0
성동구,20180905,207710.0,207766.0
성동구,20180906,205244.0,206334.0
성동구,20180907,211198.0,211621.0
성동구,20180908,146017.0,145177.0
성동구,20180909,98590.0,99710.0
성동구,20180910,202901.0,203613.0
성동구,20180911,208785.0,209257.0
성동구,20180912,208140.0,208673.0
성동구,20180913,208417.0,209391.0
성동구,20180914,211211.0,212374.0
성동구,20180915,142695.0,141563.0
성동구,20180916,96447.0,97525.0
성동구,20180917,203891.0,204477.0
성동구,20180918,208204.0,209049.0
성동구,20180919,211266.0,212483.0
성동구,20180920,210845.0,211440.0
성동구,20180921,211964.0,207752.0
성동구,20180922,115071.0,109462.0
성동구,20180923,68250.0,62742.0
성동구,20180924,56113.0,57833.0
성동구,20180925,72492.0,76500.0
성동구,20180926,88193.0,94522.0
성동구,20180927,195007.0,196700.0
성동구,20180928,205880.0,205854.0
성동구,20180929,136798.0,136290.0
성동구,20180930,95580.0,95996.0
성동구,20181001,201435.0,202632.0
성동구,20181002,211213.0,210928.0
성동구,20181003,119293.0,119351.0
성동구,20181004,207076.0,208438.0
성동구,20181005,206381.0,208562.0
성동구,20181006,134797.0,132836.0
성동구,20181007,103582.0,103523.0
성동구,20181008,198594.0,198803.0
성동구,20181009,113530.0,113814.0
성동구,20181010,207640.0,208311.0
성동구,20181011,208899.0,209426.0
성동구,20181012,211473.0,212878.0
성동구,20181013,152114.0,150574.0
성동구,20181014,104581.0,104385.0
성동구,20181015,203666.0,204198.0
성동구,20181016,207264.0,207282.0
성동구,20181017,207676.0,208223.0
성동구,20181018,212853.0,213625.0
성동구,20181019,212690.0,213346.0
성동구,20181020,152156.0,151087.0
성동구,20181021,107662.0,108123.0
성동구,20181022,201067.0,201716.0
성동구,20181023,202863.0,203242.0
성동구,20181024,206786.0,207631.0
성동구,20181025,207096.0,208170.0
성동구,20181026,209693.0,209846.0
성동구,20181027,157832.0,157216.0
성동구,20181028,98599.0,100295.0
성동구,20181029,203659.0,203999.0
성동구,20181030,208149.0,209013.0
성동구,20181031,213207.0,214069.0
성동구,20181101,211245.0,213208.0
성동구,20181102,215237.0,215799.0
성동구,20181103,150934.0,149464.0
성동구,20181104,104482.0,105354.0
성동구,20181105,203504.0,204434.0
성동구,20181106,206645.0,207010.0
성동구,20181107,208247.0,209292.0
성동구,20181108,203697.0,205373.0
성동구,20181109,213885.0,213229.0
성동구,20181110,147343.0,146510.0
성동구,20181111,98164.0,99435.0
성동구,20181112,203581.0,204264.0
성동구,20181113,208330.0,209070.0
성동구,20181114,211325.0,211898.0
성동구,20181115,208252.0,208630.0
성동구,20181116,216636.0,216754.0
성동구,20181117,149511.0,148774.0
성동구,20181118,100146.0,101488.0
성동구,20181119,202771.0,203689.0
성동구,20181120,207588.0,208202.0
성동구,20181121,206717.0,207313.0
성동구,20181122,210920.0,211241.0
성동구,20181123,211992.0,211703.0
성동구,20181124,160253.0,157695.0
성동구,20181125,123632.0,123037.0
성동구,20181126,202365.0,202841.0
성동구,20181127,205989.0,206872.0
성동구,20181128,208703.0,209251.0
성동구,20181129,209377.0,209870.0
성동구,20181130,212904.0,212610.0
성동구,20181201,147374.0,146077.0
성동구,20181202,101208.0,101845.0
성동구,20181203,196612.0,197598.0
성동구,20181204,205173.0,205604.0
성동구,20181205,207250.0,207649.0
성동구,20181206,207118.0,207868.0
성동구,20181207,207366.0,208187.0
성동구,20181208,142851.0,142136.0
성동구,20181209,92715.0,93681.0
성동구,20181210,198486.0,199187.0
성동구,20181211,204278.0,205357.0
성동구,20181212,208029.0,208321.0
성동구,20181213,209854.0,210547.0
성동구,20181214,211599.0,211825.0
성동구,20181215,141770.0,140883.0
성동구,20181216,95487.0,96156.0
성동구,20181217,200855.0,202271.0
성동구,20181218,206982.0,207246.0
성동구,20181219,208730.0,209077.0
성동구,20181220,221206.0,220858.0
성동구,20181221,216596.0,216068.0
성동구,20181222,146759.0,145199.0
성동구,20181223,97810.0,97949.0
성동구,20181224,189885.0,191831.0
성동구,20181225,104208.0,103171.0
성동구,20181226,197522.0,198807.0
성동구,20181227,192888.0,193738.0
성동구,20181228,194561.0,194514.0
성동구,20181229,120971.0,119963.0
성동구,20181230,87817.0,88209.0
성동구,20181231,169525.0,169224.0
성동구,20190101,67747.0,70525.0
성동구,20190102,182806.0,184227.0
성동구,20190103,189971.0,190906.0
성동구,20190104,195939.0,196189.0
성동구,20190105,127620.0,126879.0
성동구,20190106,89441.0,90330.0
성동구,20190107,189316.0,190106.0
성동구,20190108,191433.0,192402.0
성동구,20190109,191065.0,191662.0
성동구,20190110,193450.0,194175.0
성동구,20190111,198870.0,199064.0
성동구,20190112,131153.0,130006.0
성동구,20190113,93084.0,93201.0
성동구,20190114,182476.0,183364.0
성동구,20190115,189587.0,189962.0
성동구,20190116,190306.0,191039.0
성동구,20190117,193639.0,194326.0
성동구,20190118,198291.0,198957.0
성동구,20190119,130989.0,129800.0
성동구,20190120,90234.0,91404.0
성동구,20190121,186104.0,186310.0
성동구,20190122,191367.0,192039.0
성동구,20190123,192491.0,193206.0
성동구,20190124,193761.0,194788.0
성동구,20190125,199379.0,200609.0
성동구,20190126,135226.0,134417.0
성동구,20190127,92694.0,92892.0
성동구,20190128,188769.0,189830.0
성동구,20190129,192207.0,192389.0
성동구,20190130,195620.0,196092.0
성동구,20190131,193188.0,193540.0
성동구,20190201,191149.0,188762.0
성동구,20190202,108253.0,103247.0
성동구,20190203,68955.0,65757.0
성동구,20190204,56616.0,54189.0
성동구,20190205,51103.0,55495.0
성동구,20190206,69620.0,75618.0
성동구,20190207,174910.0,178312.0
성동구,20190208,188779.0,190444.0
성동구,20190209,125202.0,125201.0
성동구,20190210,87476.0,87864.0
성동구,20190211,189495.0,190656.0
성동구,20190212,194196.0,194603.0
성동구,20190213,196311.0,197442.0
성동구,20190214,198395.0,199665.0
성동구,20190215,203362.0,204210.0
성동구,20190216,142892.0,142196.0
성동구,20190217,96420.0,96898.0
성동구,20190218,190740.0,191303.0
성동구,20190219,193548.0,193677.0
성동구,20190220,198674.0,199514.0
성동구,20190221,202373.0,203929.0
성동구,20190222,205715.0,206439.0
성동구,20190223,148057.0,147159.0
성동구,20190224,103651.0,103366.0
성동구,20190225,193361.0,193849.0
성동구,20190226,201309.0,202229.0
성동구,20190227,198025.0,198516.0
성동구,20190228,202762.0,204115.0
성동구,20190301,121704.0,121831.0
성동구,20190302,123839.0,124115.0
성동구,20190303,96888.0,96919.0
성동구,20190304,206536.0,207075.0
성동구,20190305,207894.0,208065.0
성동구,20190306,211810.0,212037.0
성동구,20190307,214207.0,214591.0
성동구,20190308,218030.0,218657.0
성동구,20190309,148647.0,146976.0
성동구,20190310,99305.0,100170.0
성동구,20190311,208162.0,209220.0
성동구,20190312,210288.0,210957.0
성동구,20190313,213204.0,214037.0
성동구,20190314,214006.0,215028.0
성동구,20190315,215941.0,217017.0
성동구,20190316,147037.0,146448.0
성동구,20190317,109844.0,109045.0
성동구,20190318,208357.0,208910.0
성동구,20190319,212191.0,213019.0
성동구,20190320,210401.0,211402.0
성동구,20190321,212793.0,213273.0
성동구,20190322,217808.0,217542.0
성동구,20190323,143653.0,142682.0
성동구,20190324,101307.0,102580.0
성동구,20190325,207189.0,207291.0
성동구,20190326,211523.0,211683.0
성동구,20190327,212011.0,212552.0
성동구,20190328,212769.0,213061.0
성동구,20190329,217724.0,217267.0
성동구,20190330,139747.0,138714.0
성동구,20190331,97683.0,98492.0
성동구,20190401,206279.0,206518.0
성동구,20190402,209695.0,210052.0
성동구,20190403,211880.0,212225.0
성동구,20190404,211165.0,211573.0
성동구,20190405,214588.0,214273.0
성동구,20190406,142655.0,140787.0
성동구,20190407,107644.0,107626.0
성동구,20190408,206975.0,207336.0
성동구,20190409,209061.0,209837.0
성동구,20190410,208126.0,209046.0
성동구,20190411,211595.0,212211.0
성동구,20190412,217397.0,216741.0
성동구,20190413,152613.0,150679.0
성동구,20190414,94925.0,95417.0
성동구,20190415,206390.0,207380.0
성동구,20190416,209660.0,210207.0
성동구,20190417,210719.0,211051.0
성동구,20190418,207293.0,206774.0
성동구,20190419,212161.0,211953.0
성동구,20190420,143163.0,142316.0
성동구,20190421,96609.0,98149.0
성동구,20190422,203885.0,204801.0
성동구,20190423,207246.0,206897.0
성동구,20190424,209866.0,210206.0
성동구,20190425,209846.0,211058.0
성동구,20190426,214625.0,214489.0
성동구,20190427,154760.0,152584.0
성동구,20190428,102603.0,104109.0
성동구,20190429,208856.0,210043.0
성동구,20190430,218372.0,219760.0
성동구,20190501,151174.0,150269.0
성동구,20190502,214875.0,215674.0
성동구,20190503,222018.0,219930.0
성동구,20190504,147405.0,145338.0
성동구,20190505,107086.0,106971.0
성동구,20190506,113549.0,117639.0
성동구,20190507,212724.0,213939.0
성동구,20190508,214366.0,215041.0
성동구,20190509,215361.0,216117.0
성동구,20190510,222293.0,222013.0
성동구,20190511,154057.0,153543.0
성동구,20190512,107362.0,108713.0
성동구,20190513,207256.0,207805.0
성동구,20190514,215031.0,215458.0
성동구,20190515,214655.0,215857.0
성동구,20190516,213988.0,214709.0
성동구,20190517,218040.0,219081.0
성동구,20190518,151150.0,149549.0
성동구,20190519,96931.0,97858.0
성동구,20190520,209783.0,210449.0
성동구,20190521,212826.0,213445.0
성동구,20190522,214166.0,215857.0
성동구,20190523,213120.0,213916.0
성동구,20190524,217986.0,218965.0
성동구,20190525,156735.0,155376.0
성동구,20190526,107298.0,107817.0
성동구,20190527,201506.0,202137.0
성동구,20190528,212074.0,212847.0
성동구,20190529,212679.0,213129.0
성동구,20190530,212277.0,212861.0
성동구,20190531,216425.0,217132.0
성동구,20190601,148287.0,146630.0
성동구,20190602,101040.0,102165.0
성동구,20190603,206386.0,207441.0
성동구,20190604,210541.0,210932.0
성동구,20190605,217489.0,217657.0
성동구,20190606,114244.0,113985.0
성동구,20190607,190084.0,190343.0
성동구,20190608,138054.0,137267.0
성동구,20190609,94205.0,96213.0
성동구,20190610,200401.0,201363.0
성동구,20190611,206766.0,207583.0
성동구,20190612,209812.0,210030.0
성동구,20190613,209077.0,209374.0
성동구,20190614,210534.0,210501.0
성동구,20190615,142427.0,141276.0
성동구,20190616,100775.0,101672.0
성동구,20190617,202733.0,203496.0
성동구,20190618,204590.0,205172.0
성동구,20190619,207650.0,208302.0
성동구,20190620,210861.0,211685.0
성동구,20190621,213323.0,212935.0
성동구,20190622,154472.0,152779.0
성동구,20190623,102703.0,103772.0
성동구,20190624,198232.0,198982.0
성동구,20190625,202822.0,203328.0
성동구,20190626,202539.0,203482.0
성동구,20190627,200709.0,200784.0
성동구,20190628,207065.0,207600.0
성동구,20190629,139240.0,137563.0
성동구,20190630,101123.0,102210.0
성동구,20190701,195180.0,196797.0
성동구,20190702,202249.0,202877.0
성동구,20190703,203789.0,204468.0
성동구,20190704,203133.0,203680.0
성동구,20190705,207764.0,207719.0
성동구,20190706,136290.0,135226.0
성동구,20190707,97355.0,98049.0
성동구,20190708,194001.0,194636.0
성동구,20190709,201519.0,202616.0
성동구,20190710,202189.0,202929.0
성동구,20190711,200136.0,200409.0
성동구,20190712,207949.0,207949.0
성동구,20190713,135811.0,135167.0
성동구,20190714,97974.0,99384.0
성동구,20190715,190950.0,191940.0
성동구,20190716,197961.0,198691.0
성동구,20190717,200032.0,200537.0
성동구,20190718,199241.0,199674.0
성동구,20190719,206351.0,207108.0
성동구,20190720,131737.0,130937.0
성동구,20190721,94001.0,94663.0
성동구,20190722,193350.0,193934.0
성동구,20190723,195249.0,196122.0
성동구,20190724,193626.0,194433.0
성동구,20190725,191509.0,192152.0
성동구,20190726,187485.0,187301.0
성동구,20190727,127579.0,125592.0
성동구,20190728,82493.0,83006.0
성동구,20190729,182910.0,183978.0
성동구,20190730,184812.0,185737.0
성동구,20190731,177965.0,178599.0
성동구,20190801,179386.0,179590.0
성동구,20190802,180282.0,179845.0
성동구,20190803,117055.0,115404.0
성동구,20190804,88213.0,89879.0
성동구,20190805,174853.0,176325.0
성동구,20190806,179383.0,180467.0
성동구,20190807,182122.0,183083.0
성동구,20190808,185889.0,187162.0
성동구,20190809,190310.0,190409.0
성동구,20190810,124834.0,123337.0
성동구,20190811,88865.0,90356.0
성동구,20190812,177446.0,178666.0
성동구,20190813,189250.0,190502.0
성동구,20190814,193738.0,193409.0
성동구,20190815,100377.0,100187.0
성동구,20190816,179114.0,179080.0
성동구,20190817,123172.0,122213.0
성동구,20190818,93538.0,95233.0
성동구,20190819,187870.0,188950.0
성동구,20190820,193057.0,194082.0
성동구,20190821,197362.0,198829.0
성동구,20190822,194400.0,195054.0
성동구,20190823,202009.0,202557.0
성동구,20190824,140393.0,139768.0
성동구,20190825,95064.0,95983.0
성동구,20190826,191140.0,192396.0
성동구,20190827,194696.0,195704.0
성동구,20190828,198691.0,199797.0
성동구,20190829,192238.0,193613.0
성동구,20190830,207724.0,208395.0
성동구,20190831,140046.0,140077.0
성동구,20190901,98426.0,100475.0
성동구,20190902,203576.0,204318.0
성동구,20190903,209703.0,210491.0
성동구,20190904,207202.0,207495.0
성동구,20190905,205485.0,206197.0
성동구,20190906,212545.0,213591.0
성동구,20190907,100165.0,98831.0
성동구,20190908,97347.0,97862.0
성동구,20190909,207622.0,208411.0
성동구,20190910,210800.0,210608.0
성동구,20190911,207053.0,200599.0
성동구,20190912,73129.0,66035.0
성동구,20190913,60476.0,61626.0
성동구,20190914,75187.0,79293.0
성동구,20190915,85360.0,91239.0
성동구,20190916,197271.0,199452.0
성동구,20190917,210515.0,210653.0
성동구,20190918,211693.0,212494.0
성동구,20190919,214359.0,214836.0
성동구,20190920,218261.0,218304.0
성동구,20190921,152489.0,151908.0
성동구,20190922,90746.0,90650.0
성동구,20190923,207236.0,208149.0
성동구,20190924,214314.0,214263.0
성동구,20190925,217423.0,219288.0
성동구,20190926,215927.0,218517.0
성동구,20190927,220540.0,221839.0
성동구,20190928,155005.0,152995.0
성동구,20190929,103494.0,104302.0
성동구,20190930,206356.0,206716.0
성동구,20191001,210124.0,210585.0
성동구,20191002,214690.0,215737.0
성동구,20191003,119813.0,119712.0
성동구,20191004,202062.0,202291.0
성동구,20191005,149321.0,147332.0
성동구,20191006,101302.0,101766.0
성동구,20191007,195109.0,195732.0
성동구,20191008,216284.0,216205.0
성동구,20191009,122955.0,122850.0
성동구,20191010,207146.0,208090.0
성동구,20191011,213951.0,214748.0
성동구,20191012,154792.0,153799.0
성동구,20191013,105431.0,106712.0
성동구,20191014,204740.0,204374.0
성동구,20191015,209699.0,210364.0
성동구,20191016,208231.0,208433.0
성동구,20191017,207757.0,208744.0
성동구,20191018,211724.0,212228.0
성동구,20191019,150284.0,149053.0
성동구,20191020,102936.0,103887.0
성동구,20191021,202646.0,203067.0
성동구,20191022,208071.0,208052.0
성동구,20191023,207880.0,208302.0
성동구,20191024,209605.0,210064.0
성동구,20191025,216815.0,217435.0
성동구,20191026,156046.0,154197.0
성동구,20191027,107486.0,109565.0
성동구,20191028,206810.0,207897.0
성동구,20191029,210403.0,211097.0
성동구,20191030,212059.0,212228.0
성동구,20191031,211516.0,211972.0
성동구,20191101,214155.0,214067.0
성동구,20191102,150850.0,149262.0
성동구,20191103,103852.0,105252.0
성동구,20191104,206242.0,207231.0
성동구,20191105,211242.0,211654.0
성동구,20191106,213822.0,214042.0
성동구,20191107,213240.0,213968.0
성동구,20191108,216812.0,216647.0
성동구,20191109,150193.0,148279.0
성동구,20191110,100936.0,101638.0
성동구,20191111,203670.0,204090.0
성동구,20191112,209002.0,209098.0
성동구,20191113,208472.0,208979.0
성동구,20191114,207641.0,208074.0
성동구,20191115,208048.0,207432.0
성동구,20191116,147087.0,146884.0
성동구,20191117,93506.0,95350.0
성동구,20191118,204992.0,206556.0
성동구,20191119,208332.0,208665.0
성동구,20191120,208751.0,209088.0
성동구,20191121,210861.0,212131.0
성동구,20191122,215235.0,214840.0
성동구,20191123,159356.0,157305.0
성동구,20191124,120733.0,119707.0
성동구,20191125,204360.0,205861.0
성동구,20191126,210209.0,211408.0
성동구,20191127,212997.0,214117.0
성동구,20191128,213207.0,213778.0
성동구,20191129,218467.0,218761.0
성동구,20191130,148130.0,147007.0
성동구,20191201,96705.0,97560.0
성동구,20191202,202851.0,204231.0
성동구,20191203,207521.0,208655.0
성동구,20191204,210139.0,211009.0
성동구,20191205,209371.0,210496.0
성동구,20191206,209698.0,210055.0
성동구,20191207,148394.0,147489.0
성동구,20191208,101073.0,101960.0
성동구,20191209,201566.0,202756.0
