일시,동대문구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20181216,0.942,76240.0,76158.0,0.0,-2.6,2.1,6.25,0.3,1.7,0.9,63.8,0.4,0.0,49,131401.0,102.3372274143302,1284.0
20181217,1.324,116623.0,118747.0,1.6,-1.5,5.9,0.67,0.3,4.3,1.8,60.1,0.0,0.0,49,230913.0,176.94482758620688,1305.0
20181218,1.62,117639.0,119764.0,2.6,-2.8,7.4,0.0,0.0,4.1,1.4,56.3,0.0,0.0,49,237196.0,181.75938697318009,1305.0
20181219,1.634,118538.0,121606.0,4.0,1.3,9.5,0.0,0.0,3.3,1.4,53.4,0.0,0.0,49,238485.0,182.6071975497703,1306.0
20181220,1.744,125693.0,128071.0,3.4,-1.1,10.4,0.0,0.0,2.4,0.9,45.5,0.0,0.0,49,266001.0,203.6761102603369,1306.0
20181221,1.674,128213.0,130303.0,5.6,0.4,9.8,0.0,0.0,2.6,1.1,40.1,0.0,0.0,49,244534.0,187.0956388676358,1307.0
20181222,1.312,108694.0,111328.0,6.9,2.9,12.4,0.0,0.0,3.6,1.5,48.9,0.0,0.0,49,186403.0,144.2747678018576,1292.0
20181223,1.09,80684.0,80636.0,2.4,-3.4,7.5,0.0,0.0,5.7,2.9,43.0,0.0,0.0,49,133463.0,103.94314641744548,1284.0
20181224,1.068,116265.0,118157.0,-2.3,-5.9,3.1,0.0,0.0,3.6,1.6,35.9,0.0,0.0,49,227176.0,173.947932618683,1306.0
20181225,0.93,81483.0,82806.0,0.6,-4.0,5.2,0.0,0.0,2.7,1.2,53.4,0.0,0.0,49,141988.0,110.06821705426356,1290.0
20181226,1.274,118739.0,121304.0,-1.5,-7.1,3.0,0.0,0.0,4.5,2.8,40.8,0.0,0.0,49,231033.0,176.76587605202755,1307.0
20181227,0.768,107311.0,109324.0,-10.1,-12.5,-6.5,0.0,0.0,5.8,3.5,28.3,0.0,0.0,49,219693.0,168.34712643678162,1305.0
20181228,0.712,111135.0,112992.0,-10.5,-14.4,-6.6,0.0,0.0,4.4,2.5,33.0,0.0,0.0,49,222797.0,170.46442234123947,1307.0
20181229,0.59,92596.0,94780.0,-7.6,-10.5,-3.0,0.0,0.0,5.5,2.9,29.0,0.0,0.0,49,154587.0,119.7420604182804,1291.0
20181230,0.56,70929.0,71801.0,-6.8,-11.3,-0.9,0.0,0.0,3.1,1.2,35.9,0.0,0.0,49,122103.0,94.94790046656298,1286.0
20181231,0.828,111223.0,116001.0,-5.4,-10.5,-0.5,0.0,0.0,3.4,1.2,39.6,0.0,0.0,49,209848.0,160.80306513409965,1305.0
20190101,0.618,55708.0,54097.0,-5.0,-8.2,-0.6,0.0,0.0,4.3,2.1,49.5,0.0,0.0,50,93646.0,73.1609375,1280.0
20190102,1.066,108425.0,109952.0,-4.9,-8.8,0.2,0.0,0.0,3.6,1.7,42.8,0.0,0.0,50,207976.0,159.98153846153846,1300.0
20190103,1.232,112841.0,114967.0,-3.5,-8.4,3.2,0.0,0.0,2.9,1.4,38.8,0.0,0.0,50,216347.0,165.91027607361963,1304.0
20190104,1.202,118767.0,121863.0,-1.1,-6.2,4.1,0.0,0.0,3.0,1.2,55.5,0.0,0.0,50,220876.0,169.38343558282207,1304.0
20190105,0.912,97997.0,100928.0,-2.8,-5.5,1.1,0.0,0.0,4.3,2.2,40.3,0.0,0.0,50,168526.0,130.94483294483294,1287.0
20190106,0.87,73883.0,74189.0,-2.8,-6.3,2.7,0.0,0.0,3.2,1.2,35.0,0.0,0.0,50,124265.0,97.00624512099922,1281.0
20190107,1.164,113374.0,115231.0,-1.9,-6.2,3.1,0.0,0.0,4.7,1.4,46.4,0.0,0.0,50,215643.0,165.62442396313364,1302.0
20190108,1.07,113032.0,115602.0,-3.5,-7.2,0.5,0.0,0.0,6.5,2.6,31.0,0.0,0.0,50,218638.0,167.9247311827957,1302.0
20190109,1.062,108145.0,110431.0,-4.7,-9.4,1.3,0.0,0.0,3.5,1.3,28.8,0.0,0.0,50,214805.0,164.8541826554106,1303.0
20190110,1.22,114452.0,117231.0,-0.6,-4.5,3.0,0.0,0.0,3.8,1.3,48.8,0.0,0.0,50,218804.0,167.79447852760737,1304.0
20190111,1.356,120899.0,124214.0,2.4,-0.4,7.2,0.0,0.0,2.6,1.0,58.8,0.0,0.0,50,222767.0,171.09600614439324,1302.0
20190112,1.054,102902.0,106437.0,2.8,-0.6,8.0,0.0,0.0,3.5,1.3,47.6,0.0,0.0,50,168504.0,131.02954898911352,1286.0
20190113,0.862,75601.0,75586.0,1.2,-3.0,7.6,0.0,0.0,3.2,1.4,54.3,0.0,0.0,50,124001.0,96.72464898595943,1282.0
20190114,1.064,109185.0,111459.0,1.4,-2.4,5.3,0.0,0.0,2.5,0.9,68.6,0.0,0.0,50,212756.0,163.1564417177914,1304.0
20190115,1.046,111490.0,114418.0,-1.7,-7.2,2.6,1.0,0.0,6.1,2.7,58.8,0.0,0.0,50,218594.0,167.63343558282207,1304.0
20190116,1.068,111717.0,114257.0,-5.2,-10.1,-1.1,3.75,0.0,4.3,2.3,45.9,0.0,0.0,50,219070.0,168.25652841781874,1302.0
20190117,1.244,118053.0,120339.0,-0.3,-3.2,4.0,2.83,0.0,5.0,1.7,45.8,0.0,0.0,50,219025.0,168.0928626247122,1303.0
20190118,1.36,122905.0,126621.0,0.6,-4.6,6.7,0.0,0.0,4.5,1.3,44.0,0.0,0.0,50,223276.0,171.35533384497313,1303.0
20190119,1.016,103421.0,106075.0,3.6,0.0,8.5,0.0,0.0,3.0,1.2,59.8,0.0,0.0,50,170410.0,132.20325833979828,1289.0
20190120,0.818,77119.0,77126.0,-1.4,-5.5,4.0,0.0,0.0,5.5,3.2,38.5,0.0,0.0,50,127882.0,99.82982045277129,1281.0
20190121,1.28,112647.0,114880.0,-1.2,-6.7,4.2,2.75,0.0,4.3,1.6,57.8,0.0,0.0,50,211906.0,162.7542242703533,1302.0
20190122,1.408,118524.0,121368.0,1.7,-3.3,7.1,0.0,0.0,4.4,1.7,62.0,0.0,0.0,50,219179.0,168.46963873943122,1301.0
20190123,1.244,119052.0,121583.0,2.0,-0.8,7.0,0.0,0.0,5.1,2.3,48.9,0.0,0.0,50,221338.0,170.12913143735588,1301.0
20190124,1.394,119596.0,122123.0,0.1,-4.6,6.5,0.0,0.0,3.5,1.7,34.9,0.0,0.0,50,219891.0,168.75748273215655,1303.0
20190125,1.29,125727.0,129155.0,-1.2,-3.8,2.6,0.0,0.0,5.5,2.6,27.6,0.0,0.0,50,225496.0,172.92638036809817,1304.0
20190126,0.974,106047.0,109229.0,-2.5,-6.5,2.4,0.0,0.0,4.4,2.4,30.9,0.0,0.0,50,174654.0,135.4957331264546,1289.0
20190127,0.956,80601.0,80370.0,-0.1,-6.6,5.1,0.0,0.0,3.7,1.7,52.5,0.0,0.0,50,130962.0,102.15444617784712,1282.0
20190128,1.22,118870.0,121806.0,1.2,-2.4,4.5,1.5,0.0,6.8,3.1,40.4,0.0,0.0,50,219875.0,168.61579754601226,1304.0
20190129,1.484,120282.0,123595.0,-0.2,-5.6,7.0,0.0,0.0,3.7,1.5,35.5,0.0,0.0,50,223268.0,171.21779141104295,1304.0
20190130,1.402,122325.0,125614.0,1.8,-2.8,6.6,0.0,0.0,3.8,1.5,54.6,0.0,0.0,50,231057.0,177.73615384615383,1300.0
20190131,1.332,119953.0,123601.0,-2.0,-6.2,2.3,0.0,0.0,4.7,2.9,29.0,0.0,0.0,50,227272.0,174.82461538461538,1300.0
20190201,1.214,122310.0,126755.0,-2.1,-7.4,2.8,2.25,0.3,4.9,1.7,47.6,0.2,0.0,50,226080.0,173.64055299539172,1302.0
20190202,0.966,96640.0,102578.0,1.4,-3.2,6.1,0.42,0.0,1.8,1.0,60.0,0.0,0.0,50,160390.0,125.10920436817472,1282.0
20190203,0.182,58611.0,61237.0,3.3,2.0,4.9,19.67,16.0,4.0,1.7,92.9,0.0,1.08,50,103535.0,80.76053042121684,1282.0
20190204,0.646,54179.0,56350.0,-0.6,-3.3,3.0,0.0,0.0,4.9,2.1,40.4,0.0,0.0,50,85575.0,67.27594339622641,1272.0
20190205,0.602,44111.0,43054.0,2.8,-3.6,10.1,0.0,0.0,2.9,1.0,37.1,0.0,0.0,50,71386.0,56.07698350353496,1273.0
20190206,0.854,57691.0,57194.0,5.1,0.1,9.3,0.0,0.0,3.1,1.3,54.9,0.0,0.0,50,94988.0,74.55886970172685,1274.0
20190207,0.944,103807.0,105177.0,-2.1,-8.2,6.3,4.17,0.5,5.5,3.5,45.5,0.0,0.0,50,203146.0,155.90636991557943,1303.0
20190208,0.988,109908.0,111691.0,-6.1,-10.2,-1.3,0.0,0.0,4.7,2.3,31.5,0.0,0.0,50,212005.0,162.7052954719877,1303.0
20190209,0.862,95171.0,97969.0,-5.4,-8.6,-1.9,0.0,0.0,4.9,2.7,30.0,0.0,0.0,50,167364.0,130.1430793157076,1286.0
20190210,0.712,69692.0,69576.0,-5.0,-9.1,-1.9,0.0,0.0,3.6,1.7,31.3,0.0,0.0,50,121241.0,94.79358874120406,1279.0
20190211,1.202,112976.0,114749.0,-3.0,-7.5,2.0,0.0,0.0,4.9,2.3,34.9,0.0,0.0,50,219453.0,168.42133537989255,1303.0
20190212,1.32,114568.0,116450.0,-0.6,-4.1,3.7,2.25,0.0,4.3,1.9,35.5,0.0,0.0,50,221901.0,170.30007674597084,1303.0
20190213,1.302,115159.0,117673.0,-2.1,-5.7,2.5,0.0,0.0,5.1,2.4,26.6,0.0,0.0,50,224556.0,172.60261337432743,1301.0
20190214,1.268,116949.0,119114.0,-0.5,-5.9,6.3,0.0,0.0,3.2,1.4,24.3,0.0,0.0,50,224023.0,172.06067588325652,1302.0
20190215,0.664,119126.0,121446.0,-0.8,-2.9,0.9,14.83,2.2,4.0,1.9,72.8,2.9,0.0,50,227282.0,174.42977743668456,1303.0
20190216,0.994,106185.0,108721.0,-2.7,-5.1,1.5,3.42,0.2,4.6,2.6,59.0,0.3,0.0,50,179965.0,139.83294483294483,1287.0
20190217,0.914,78928.0,79273.0,-1.8,-6.8,4.6,0.0,0.0,4.2,1.9,47.4,0.0,0.0,50,133963.0,104.33255451713396,1284.0
20190218,1.478,113722.0,115699.0,0.9,-4.7,5.9,0.0,0.0,2.8,1.3,43.5,0.0,0.0,50,220940.0,169.82321291314375,1301.0
20190219,0.918,106520.0,107881.0,1.4,0.2,3.0,11.58,4.6,3.9,1.4,80.8,3.3,0.0,50,219613.0,168.544128933231,1303.0
20190220,1.45,116196.0,119178.0,1.7,-0.1,4.5,2.33,0.0,4.1,2.1,67.8,0.0,0.0,50,229397.0,176.0529547198772,1303.0
20190221,1.52,117338.0,119507.0,2.4,-2.6,9.0,0.0,0.0,3.4,1.5,59.4,0.0,0.0,50,225168.0,172.67484662576686,1304.0
20190222,1.468,123848.0,125601.0,4.0,-1.6,10.8,0.0,0.0,3.7,1.5,56.1,0.0,0.0,50,233180.0,178.81901840490798,1304.0
20190223,1.672,109613.0,111826.0,6.8,0.5,14.5,0.0,0.0,2.9,1.1,41.0,0.0,0.0,50,183656.0,142.47944142746314,1289.0
20190224,1.418,81090.0,81228.0,6.3,1.2,13.7,0.0,0.0,4.9,1.8,45.0,0.0,0.0,50,139341.0,108.35225505443236,1286.0
20190225,1.648,116402.0,118029.0,4.7,1.3,10.2,0.0,0.0,4.8,2.3,55.8,0.0,0.0,50,222500.0,171.02229054573405,1301.0
20190226,1.896,116761.0,119079.0,5.2,-1.5,12.0,0.0,0.0,4.9,1.6,32.8,0.0,0.0,50,223715.0,171.6922486569455,1303.0
20190227,2.004,118040.0,120712.0,7.8,4.7,14.0,0.0,0.0,4.3,1.6,31.3,0.0,0.0,50,225970.0,173.4228702993093,1303.0
20190228,1.888,120367.0,124331.0,6.6,2.0,12.8,0.0,0.0,4.7,2.0,39.5,0.0,0.0,50,227854.0,174.86876438986954,1303.0
20190301,1.512,96257.0,99522.0,6.6,1.2,13.0,0.0,0.0,4.4,2.1,42.3,0.0,0.0,50,156542.0,122.012470771629,1283.0
20190302,1.648,98481.0,99526.0,7.8,1.3,14.7,0.0,0.0,3.3,1.1,37.6,0.0,0.0,50,171526.0,133.27583527583528,1287.0
20190303,1.666,77277.0,77072.0,9.4,2.5,16.1,0.0,0.0,3.3,1.5,36.4,0.0,0.0,50,134155.0,108.89204545454544,1232.0
20190304,2.096,113757.0,116112.0,9.9,5.0,16.3,0.0,0.0,4.7,1.9,46.1,0.0,0.0,50,242090.0,185.93701996927803,1302.0
20190305,1.9,113506.0,115758.0,8.4,5.6,12.9,0.0,0.0,3.9,2.0,66.3,0.0,0.0,50,242630.0,186.35176651305684,1302.0
20190306,2.092,114779.0,116839.0,8.4,5.7,12.4,0.0,0.0,4.3,2.0,55.0,0.0,0.0,50,244355.0,187.53261703760552,1303.0
20190307,2.246,120480.0,122905.0,7.0,3.1,12.7,0.0,0.0,5.1,2.2,51.1,0.0,0.0,50,246379.0,189.2311827956989,1302.0
20190308,2.206,127296.0,129767.0,6.1,0.6,13.4,0.0,0.0,4.2,1.9,39.4,0.0,0.0,50,246589.0,189.2471220260936,1303.0
20190309,2.164,109221.0,111866.0,7.2,-0.4,14.9,0.0,0.0,3.0,1.3,31.8,0.0,0.0,50,187938.0,146.02797202797203,1287.0
20190310,1.888,77928.0,79286.0,10.1,6.7,15.3,0.0,0.0,2.9,1.2,26.4,0.0,0.0,50,135703.0,105.44133644133645,1287.0
20190311,2.256,117974.0,120671.0,6.6,3.5,10.0,1.5,0.0,4.3,1.8,61.0,0.0,0.0,50,240709.0,184.7344589409056,1303.0
20190312,1.898,114482.0,116501.0,3.9,-0.3,7.9,0.92,0.0,6.0,2.7,55.1,0.0,0.0,50,242196.0,185.73312883435585,1304.0
20190313,2.04,116983.0,118687.0,3.5,-0.4,8.5,0.58,0.0,7.2,3.3,38.5,0.0,0.0,50,244635.0,188.0361260568793,1301.0
20190314,2.24,119971.0,121293.0,5.0,-1.7,10.0,0.5,0.0,3.8,1.9,45.3,0.0,0.0,50,243982.0,187.2463545663853,1303.0
20190315,1.568,124204.0,125764.0,5.5,1.6,11.3,4.58,3.5,5.4,1.6,72.8,0.0,0.0,50,242288.0,185.80368098159508,1304.0
20190316,1.872,107407.0,109514.0,4.3,0.2,9.2,0.0,0.0,5.1,1.8,69.9,0.0,0.0,50,187280.0,145.6298600311042,1286.0
20190317,2.314,85856.0,85089.0,6.3,2.6,12.4,0.0,0.0,4.4,2.0,55.4,0.0,0.0,50,139362.0,108.45291828793776,1285.0
20190318,2.686,117967.0,120420.0,7.1,1.4,14.4,0.0,0.0,4.7,1.4,43.8,0.0,0.0,50,238487.0,183.16973886328725,1302.0
20190319,3.138,119060.0,121274.0,10.0,3.4,16.7,0.0,0.0,3.3,1.4,52.0,0.0,0.0,50,243743.0,186.91947852760737,1304.0
20190320,1.24,115552.0,117926.0,10.3,7.1,14.6,9.92,16.5,3.9,1.4,79.0,0.0,0.0,50,241459.0,185.5949269792468,1301.0
20190321,1.944,118099.0,120413.0,7.1,1.9,11.1,6.5,3.3,5.5,2.9,77.4,0.0,1.4,50,242627.0,186.3494623655914,1302.0
20190322,2.498,126034.0,127871.0,3.3,-0.7,8.3,0.0,0.0,5.0,2.8,40.9,0.0,0.0,50,244353.0,187.38726993865032,1304.0
20190323,1.632,100973.0,102826.0,3.3,-0.4,8.2,1.75,1.7,6.3,2.4,46.9,0.0,0.0,50,178589.0,138.6560559006211,1288.0
20190324,2.072,79202.0,80180.0,4.3,-0.8,9.7,0.0,0.0,4.9,2.3,45.4,0.0,0.0,50,137781.0,107.30607476635514,1284.0
20190325,2.55,116340.0,118737.0,7.3,2.9,11.5,0.0,0.0,5.1,2.0,56.1,0.0,0.0,50,237689.0,182.4167306216424,1303.0
20190326,3.016,118480.0,121132.0,11.4,7.4,17.6,0.0,0.0,4.7,2.0,51.1,0.0,0.0,50,242127.0,185.8227168073676,1303.0
20190327,2.692,117435.0,120064.0,11.6,8.9,16.2,0.0,0.0,6.4,3.0,66.4,0.0,0.0,50,244115.0,187.204754601227,1304.0
20190328,2.948,120191.0,122219.0,9.4,5.6,14.6,0.0,0.0,4.8,2.6,49.9,0.0,0.0,50,243910.0,187.19109746738297,1303.0
20190329,2.966,126591.0,128560.0,9.2,5.5,15.1,0.0,0.0,4.7,2.1,33.1,0.0,0.0,50,244968.0,187.85889570552143,1304.0
20190330,0.9,98851.0,100995.0,5.2,3.5,8.4,14.67,1.8,6.3,2.9,72.0,0.0,0.0,50,176491.0,136.9208688906129,1289.0
20190331,1.54,76224.0,76972.0,4.4,2.6,8.4,3.67,0.0,5.5,3.2,46.0,0.0,0.0,50,134294.0,104.9171875,1280.0
20190401,2.754,115937.0,118035.0,5.5,0.3,11.3,0.0,0.0,5.8,2.5,39.8,0.0,0.0,50,237936.0,182.6062931696086,1303.0
20190402,2.894,117395.0,120080.0,6.7,1.3,13.0,0.0,0.0,6.1,2.2,36.9,0.0,0.0,50,242341.0,185.84432515337423,1304.0
20190403,2.932,118385.0,120835.0,7.6,1.9,13.6,0.0,0.0,5.0,2.3,36.1,0.0,0.0,50,242386.0,186.16436251920123,1302.0
20190404,3.18,118885.0,120202.0,9.2,3.0,15.7,0.0,0.0,5.0,2.5,43.0,0.0,0.0,50,241294.0,185.46810146041503,1301.0
20190405,2.996,123733.0,126307.0,11.4,7.0,17.2,2.83,0.0,5.4,2.9,41.0,0.0,0.0,50,242895.0,186.26917177914112,1304.0
20190406,1.726,100013.0,102133.0,9.3,5.9,12.2,4.0,0.8,2.8,1.1,39.9,0.0,0.0,50,180989.0,140.5194099378882,1288.0
20190407,3.206,80655.0,82348.0,12.6,5.6,20.3,0.0,0.0,4.8,1.7,43.1,0.0,0.0,50,148710.0,115.4580745341615,1288.0
20190408,3.686,117002.0,119577.0,11.6,7.6,17.2,0.0,0.0,5.2,2.5,25.6,0.0,0.0,50,239079.0,183.62442396313364,1302.0
20190409,1.85,112925.0,115813.0,9.2,4.7,13.9,8.42,17.4,4.4,2.4,49.1,0.0,0.0,50,239357.0,183.6968534151957,1303.0
20190410,1.894,111917.0,113835.0,7.1,4.7,10.2,15.5,5.6,3.1,1.8,78.4,0.0,0.0,50,239714.0,183.829754601227,1304.0
20190411,3.45,121715.0,124032.0,9.5,4.3,15.7,0.0,0.0,4.7,1.9,58.0,0.0,0.0,50,245946.0,188.7536454336148,1303.0
20190412,3.768,126380.0,128711.0,11.4,5.5,18.4,0.0,0.0,5.1,2.2,48.5,0.0,0.0,50,246824.0,189.4274750575595,1303.0
20190413,3.464,108462.0,110840.0,11.8,6.2,17.9,0.0,0.0,5.0,1.8,34.0,0.0,0.0,50,191430.0,148.74125874125875,1287.0
20190414,1.942,69842.0,70528.0,9.6,6.9,13.6,6.25,1.7,7.3,2.2,45.5,0.0,0.0,50,127161.0,98.8810264385692,1286.0
20190415,3.79,116737.0,118694.0,11.6,3.9,18.1,0.0,0.0,4.7,1.8,30.9,0.0,0.0,50,237727.0,182.44589409056024,1303.0
20190416,4.214,117894.0,120078.0,14.9,6.8,22.6,0.0,0.0,4.1,1.6,26.3,0.0,0.0,50,242391.0,186.02532617037605,1303.0
20190417,4.154,118938.0,121036.0,15.3,9.1,21.8,0.0,0.0,4.9,1.9,37.5,0.0,0.0,50,242634.0,186.069018404908,1304.0
20190418,3.58,115780.0,116641.0,12.6,10.4,16.2,0.92,0.0,5.3,2.0,74.4,0.0,0.0,50,239850.0,184.21658986175115,1302.0
20190419,4.242,122403.0,124781.0,13.8,9.6,19.7,0.0,0.0,3.2,1.6,57.5,0.0,0.0,50,238294.0,182.74079754601223,1304.0
20190420,3.438,106121.0,107456.0,14.3,9.7,19.1,4.25,1.2,4.5,1.9,66.9,0.0,0.0,50,186009.0,144.30488750969744,1289.0
20190421,3.328,77487.0,77161.0,14.8,12.2,20.2,3.33,0.3,4.2,1.9,77.8,0.0,0.0,50,137893.0,107.22628304821151,1286.0
20190422,4.284,116492.0,118138.0,19.3,10.7,28.2,0.0,0.0,4.2,1.4,50.6,0.0,0.0,50,233146.0,179.2052267486549,1301.0
20190423,4.14,114776.0,116263.0,20.4,15.3,25.5,0.75,0.0,3.8,1.3,52.0,0.0,0.0,50,235831.0,180.85199386503064,1304.0
20190424,3.92,116761.0,119014.0,19.5,15.8,25.9,7.67,4.1,4.5,1.6,70.4,0.0,0.0,50,239623.0,183.90099769762088,1303.0
20190425,1.724,114584.0,116155.0,13.2,9.4,17.2,12.5,11.3,3.6,2.0,75.9,0.0,0.0,50,235844.0,180.86196319018404,1304.0
20190426,1.992,121312.0,123189.0,8.4,6.2,9.9,14.17,4.9,3.5,1.5,82.1,0.0,0.0,50,239915.0,183.98389570552143,1304.0
20190427,3.9,110999.0,113072.0,11.6,4.1,18.2,0.0,0.0,3.6,1.7,52.6,0.0,0.0,50,192129.0,149.28438228438227,1287.0
20190428,3.332,80115.0,80557.0,12.9,9.9,16.6,1.75,0.0,3.7,1.6,48.8,0.0,0.0,50,140094.0,108.93779160186624,1286.0
20190429,4.592,118002.0,120207.0,13.0,8.3,17.3,0.0,0.0,2.0,0.9,52.9,0.0,0.0,50,236854.0,181.915514592934,1302.0
20190430,4.81,122048.0,124560.0,15.5,9.0,22.5,0.0,0.0,4.2,1.6,52.8,0.0,0.0,50,246254.0,188.84509202453987,1304.0
20190501,5.236,102969.0,105061.0,16.4,11.2,22.2,0.0,0.0,4.8,2.3,48.9,0.0,0.0,50,200907.0,156.1048951048951,1287.0
20190502,4.912,120928.0,122036.0,17.1,10.6,25.3,0.0,0.0,5.1,2.3,28.5,0.0,0.0,50,244271.0,187.6121351766513,1302.0
20190503,4.876,128206.0,128531.0,17.9,10.1,26.1,0.0,0.0,4.4,1.6,37.5,0.0,0.0,50,244031.0,187.2839600920952,1303.0
20190504,4.258,109272.0,112319.0,19.5,12.0,27.4,0.0,0.0,4.1,1.7,40.4,0.0,0.0,50,179280.0,139.19254658385094,1288.0
20190505,4.116,81389.0,80991.0,19.2,13.6,26.5,0.0,0.0,5.3,2.2,35.8,0.0,0.0,50,141717.0,110.02872670807452,1288.0
20190506,4.368,85972.0,87383.0,14.5,9.8,19.8,0.17,0.0,5.3,3.1,27.1,0.0,0.0,50,150601.0,117.2904984423676,1284.0
20190507,5.046,117383.0,119236.0,15.0,8.4,21.9,0.0,0.0,5.0,2.3,33.4,0.0,0.0,50,241333.0,185.3556067588325,1302.0
20190508,5.196,117013.0,119125.0,15.6,10.1,21.3,0.0,0.0,5.1,2.3,48.3,0.0,0.0,50,245060.0,188.07367613200307,1303.0
20190509,5.116,118787.0,120285.0,16.6,11.7,22.9,0.0,0.0,4.5,2.2,43.3,0.0,0.0,50,243755.0,187.3597232897771,1301.0
20190510,5.334,124603.0,125953.0,17.8,10.3,26.8,0.0,0.0,4.1,1.9,48.0,0.0,0.0,50,245608.0,188.49424405218727,1303.0
20190511,4.824,108740.0,109281.0,20.3,13.2,28.3,0.0,0.0,3.9,1.8,39.0,0.0,0.0,50,193927.0,150.56444099378882,1288.0
20190512,4.548,81778.0,81486.0,21.6,14.7,28.9,0.0,0.0,3.1,1.5,36.0,0.0,0.0,50,147233.0,114.7568199532346,1283.0
20190513,5.056,114816.0,116714.0,18.7,15.5,22.8,0.17,0.0,4.9,1.6,43.4,0.0,0.0,50,235535.0,180.76362240982348,1303.0
20190514,5.802,117871.0,119780.0,19.6,12.9,26.9,0.0,0.0,4.1,1.6,44.5,0.0,0.0,50,244744.0,187.6871165644172,1304.0
20190515,5.646,119820.0,121830.0,20.7,14.8,28.0,0.0,0.0,3.9,1.7,48.1,0.0,0.0,50,248671.0,191.1383551114528,1301.0
20190516,5.444,118139.0,119673.0,23.5,16.7,30.0,0.0,0.0,4.1,1.5,43.8,0.0,0.0,50,246005.0,188.65414110429447,1304.0
20190517,5.708,123540.0,124531.0,23.6,17.6,28.3,0.0,0.0,3.2,1.2,44.9,0.0,0.0,50,249483.0,191.46815042210284,1303.0
20190518,5.176,106163.0,106831.0,22.8,19.1,25.9,0.25,0.0,4.8,2.1,46.8,0.0,0.0,50,186232.0,144.7024087024087,1287.0
20190519,0.814,69246.0,69236.0,19.4,17.9,21.6,18.08,22.0,2.7,1.2,93.0,0.0,0.0,50,129329.0,100.80202650038972,1283.0
20190520,5.22,116981.0,118807.0,16.4,13.0,20.2,3.67,8.7,6.1,3.4,63.6,0.0,0.0,50,235326.0,180.7419354838709,1302.0
20190521,5.832,117340.0,119275.0,17.2,11.7,23.8,0.0,0.0,5.9,2.9,52.0,0.0,0.0,50,239616.0,183.75460122699383,1304.0
20190522,5.806,117730.0,119155.0,19.5,12.3,26.5,0.0,0.0,5.4,2.4,46.0,0.0,0.0,50,242599.0,186.3279569892473,1302.0
20190523,5.674,119025.0,119869.0,22.1,15.0,29.2,0.0,0.0,3.5,1.7,45.0,0.0,0.0,50,243735.0,186.9133435582822,1304.0
20190524,5.514,123534.0,124557.0,24.2,16.2,33.4,0.0,0.0,4.1,1.7,46.4,0.0,0.0,50,246150.0,188.76533742331287,1304.0
20190525,4.802,105874.0,107046.0,23.4,18.4,28.6,0.0,0.0,4.2,1.6,45.6,0.0,0.0,50,192191.0,149.2166149068323,1288.0
20190526,4.718,78950.0,79307.0,24.5,18.6,31.1,0.0,0.0,4.5,1.8,39.0,0.0,0.0,50,144201.0,112.04428904428904,1287.0
20190527,2.08,105411.0,106642.0,17.8,14.3,22.3,13.83,7.1,5.3,2.4,80.9,0.0,0.0,50,227239.0,174.53072196620585,1302.0
20190528,5.956,119023.0,120841.0,18.1,11.9,24.6,0.0,0.0,4.9,2.6,45.9,0.0,0.0,50,242706.0,186.1242331288344,1304.0
20190529,5.828,118485.0,120057.0,20.3,13.3,26.5,0.0,0.0,4.9,2.0,48.4,0.0,0.0,50,243161.0,186.7596006144393,1302.0
20190530,5.272,117668.0,119437.0,19.6,14.6,24.5,3.33,0.0,5.4,2.4,48.0,0.0,0.0,50,241553.0,185.24003067484665,1304.0
20190531,5.874,124603.0,126598.0,19.1,16.1,23.3,0.0,0.0,5.4,2.8,49.6,0.0,0.0,50,244242.0,187.3021472392638,1304.0
20190601,5.204,106860.0,108497.0,18.9,14.8,23.7,0.0,0.0,4.2,1.9,60.5,0.0,0.0,50,187759.0,145.66252909231963,1289.0
20190602,4.968,78601.0,78433.0,21.1,14.1,27.8,0.0,0.0,4.6,1.7,42.1,0.0,0.0,50,139250.0,108.1973581973582,1287.0
20190603,6.05,114468.0,116703.0,23.1,16.0,29.5,0.0,0.0,5.0,1.8,42.9,0.0,0.0,50,237849.0,182.5395241749808,1303.0
20190604,6.24,115036.0,116954.0,22.6,17.6,29.0,0.0,0.0,4.4,2.2,56.4,0.0,0.0,50,241269.0,185.4488854727133,1301.0
20190605,5.802,120350.0,122199.0,23.0,17.8,29.6,0.0,0.0,4.3,1.8,63.8,0.0,0.0,50,248487.0,190.55751533742333,1304.0
20190606,2.736,83662.0,85868.0,21.2,18.6,25.1,9.58,7.5,4.1,1.2,75.9,0.0,0.0,50,148947.0,115.82192846034216,1286.0
20190607,3.578,110295.0,111753.0,20.0,17.0,24.7,12.75,35.3,3.5,1.9,77.3,0.0,0.0,50,220920.0,169.54719877206446,1303.0
20190608,5.308,102193.0,103828.0,21.9,16.0,27.6,0.0,0.0,4.0,1.4,57.5,0.0,0.0,50,179287.0,139.0899922420481,1289.0
